external_course_key,course_id,course_name
2163-08917,2016-SPRI-PULLM-CPT_S-486-8917-LEC,2016-SPRI-PULLM-CPT_S-486-8917-LEC
2163-03310,2016-SPRI-PULLM-COMSOC-301-3310-LEC,2016-SPRI-PULLM-COMSOC-301-3310-LEC
2163-08942,2016-SPRI-SPOKA-NURS-515-8942-LEC,2016-SPRI-SPOKA-NURS-515-8942-LEC
2163-02467,2016-SPRI-PULLM-STAT-412-2467-LEC,2016-SPRI-PULLM-STAT-412-2467-LEC
2163-04162,2016-SPRI-PULLM-AMDT-420-4162-LEC,2016-SPRI-PULLM-AMDT-420-4162-LEC
2163-07919,2016-SPRI-SPOKA-NEP-470-7919-LEC,2016-SPRI-SPOKA-NEP-470-7919-LEC
2163-07928,2016-SPRI-SPOKA-NEP-480-7928-LAB,2016-SPRI-SPOKA-NEP-480-7928-LAB
2163-07927,2016-SPRI-SPOKA-NEP-480-7927-LAB,2016-SPRI-SPOKA-NEP-480-7927-LAB
2163-07926,2016-SPRI-SPOKA-NEP-480-7926-LEC,2016-SPRI-SPOKA-NEP-480-7926-LEC
2163-09134,2016-SPRI-VANCO-ENGLISH-494-9134-LEC,2016-SPRI-VANCO-ENGLISH-494-9134-LEC
2163-08873,2016-SPRI-PULLM-ENGLISH-494-8873-LEC,2016-SPRI-PULLM-ENGLISH-494-8873-LEC
2163-01557,2016-SPRI-TRICI-ENGLISH-494-1557-LEC,2016-SPRI-TRICI-ENGLISH-494-1557-LEC
2163-06773,2016-SPRI-VANCO-SOC-350-6773-LEC,2016-SPRI-VANCO-SOC-350-6773-LEC
2163-09395,2016-SPRI-TRICI-SOC-350-9395-LEC,2016-SPRI-TRICI-SOC-350-9395-LEC
2163-03625,2016-SPRI-PULLM-SOC-350-3625-LEC,2016-SPRI-PULLM-SOC-350-3625-LEC
2163-07339,2016-SPRI-ONLIN-SOC-350-7339-LEC,2016-SPRI-ONLIN-SOC-350-7339-LEC
2163-10171,2016-SPRI-VANCO-PSYCH-350-10171-LEC,2016-SPRI-VANCO-PSYCH-350-10171-LEC
2163-06772,2016-SPRI-VANCO-PSYCH-350-6772-LEC,2016-SPRI-VANCO-PSYCH-350-6772-LEC
2163-10245,2016-SPRI-SPOKA-PSYCH-350-10245-LEC,2016-SPRI-SPOKA-PSYCH-350-10245-LEC
2163-09394,2016-SPRI-TRICI-PSYCH-350-9394-LEC,2016-SPRI-TRICI-PSYCH-350-9394-LEC
2163-03624,2016-SPRI-PULLM-PSYCH-350-3624-LEC,2016-SPRI-PULLM-PSYCH-350-3624-LEC
2163-07338,2016-SPRI-ONLIN-PSYCH-350-7338-LEC,2016-SPRI-ONLIN-PSYCH-350-7338-LEC
2163-08766,2016-SPRI-PULLM-PSYCH-591-8766-LEC,2016-SPRI-PULLM-PSYCH-591-8766-LEC
2163-09461,2016-SPRI-VANCO-PSYCH-591-9461-LEC,2016-SPRI-VANCO-PSYCH-591-9461-LEC
2163-10208,2016-SPRI-PULLM-PSYCH-491-10208-LEC,2016-SPRI-PULLM-PSYCH-491-10208-LEC
2163-08647,2016-SPRI-ONLIN-PSYCH-491-8647-LEC,2016-SPRI-ONLIN-PSYCH-491-8647-LEC
2163-07846,2016-SPRI-SPOKA-PHARMACY-563-7846-LEC,2016-SPRI-SPOKA-PHARMACY-563-7846-LEC
2163-01278,2016-SPRI-TRICI-CHE-481-1278-LEC,2016-SPRI-TRICI-CHE-481-1278-LEC
2163-02015,2016-SPRI-PULLM-CHE-481-2015-LEC,2016-SPRI-PULLM-CHE-481-2015-LEC
2163-02014,2016-SPRI-PULLM-CHE-481-2014-LEC,2016-SPRI-PULLM-CHE-481-2014-LEC
2163-09427,2016-SPRI-VANCO-NURS-585-9427-LEC,2016-SPRI-VANCO-NURS-585-9427-LEC
2163-08900,2016-SPRI-SPOKA-NURS-585-8900-LEC,2016-SPRI-SPOKA-NURS-585-8900-LEC
2163-08899,2016-SPRI-SPOKA-NURS-585-8899-LEC,2016-SPRI-SPOKA-NURS-585-8899-LEC
2163-08898,2016-SPRI-SPOKA-NURS-585-8898-LEC,2016-SPRI-SPOKA-NURS-585-8898-LEC
2163-01230,2016-SPRI-TRICI-ENGLISH-372-1230-LEC,2016-SPRI-TRICI-ENGLISH-372-1230-LEC
2163-08560,2016-SPRI-PULLM-PL_P-512-8560-LEC,2016-SPRI-PULLM-PL_P-512-8560-LEC
2163-09372,2016-SPRI-VANCO-FINE_ART-103-9372-LAB,2016-SPRI-VANCO-FINE_ART-103-9372-LAB
2163-01338,2016-SPRI-TRICI-FINE_ART-103-1338-LAB,2016-SPRI-TRICI-FINE_ART-103-1338-LAB
2163-03000,2016-SPRI-PULLM-FINE_ART-103-3000-LAB,2016-SPRI-PULLM-FINE_ART-103-3000-LAB
2163-09765,2016-SPRI-PULLM-FINE_ART-103-9765-LAB,2016-SPRI-PULLM-FINE_ART-103-9765-LAB
2163-02999,2016-SPRI-PULLM-FINE_ART-103-2999-LAB,2016-SPRI-PULLM-FINE_ART-103-2999-LAB
2163-09764,2016-SPRI-PULLM-FINE_ART-103-9764-LAB,2016-SPRI-PULLM-FINE_ART-103-9764-LAB
2163-09189,2016-SPRI-PULLM-FINE_ART-103-9189-LAB,2016-SPRI-PULLM-FINE_ART-103-9189-LAB
2163-04633,2016-SPRI-PULLM-VET_CLIN-590-4633-LEC,2016-SPRI-PULLM-VET_CLIN-590-4633-LEC
2163-04637,2016-SPRI-PULLM-VET_CLIN-593-4637-LEC,2016-SPRI-PULLM-VET_CLIN-593-4637-LEC
2163-04840,2016-SPRI-PULLM-ASIA-314-4840-LEC,2016-SPRI-PULLM-ASIA-314-4840-LEC
2163-04839,2016-SPRI-PULLM-PHIL-314-4839-LEC,2016-SPRI-PULLM-PHIL-314-4839-LEC
2163-01134,2016-SPRI-TRICI-NURS-511-1134-LEC,2016-SPRI-TRICI-NURS-511-1134-LEC
2163-08174,2016-SPRI-SPOKA-NURS-511-8174-LEC,2016-SPRI-SPOKA-NURS-511-8174-LEC
2163-01135,2016-SPRI-TRICI-NURS-511-1135-LEC,2016-SPRI-TRICI-NURS-511-1135-LEC
2163-08173,2016-SPRI-SPOKA-NURS-511-8173-LEC,2016-SPRI-SPOKA-NURS-511-8173-LEC
2163-07009,2016-SPRI-VANCO-NURS-511-7009-LEC,2016-SPRI-VANCO-NURS-511-7009-LEC
2163-07008,2016-SPRI-VANCO-NURS-511-7008-LEC,2016-SPRI-VANCO-NURS-511-7008-LEC
2163-09379,2016-SPRI-ONLIN-HISTORY-419-9379-LEC,2016-SPRI-ONLIN-HISTORY-419-9379-LEC
2163-09951,2016-SPRI-PULLM-HISTORY-419-9951-LEC,2016-SPRI-PULLM-HISTORY-419-9951-LEC
2163-01314,2016-SPRI-TRICI-CPT_S-401-1314-LEC,2016-SPRI-TRICI-CPT_S-401-1314-LEC
2163-01010,2016-SPRI-TRICI-TCH_LRN-598-1010-LEC,2016-SPRI-TRICI-TCH_LRN-598-1010-LEC
2163-06718,2016-SPRI-VANCO-TCH_LRN-598-6718-LEC,2016-SPRI-VANCO-TCH_LRN-598-6718-LEC
2163-07888,2016-SPRI-SPOKA-TCH_LRN-598-7888-LEC,2016-SPRI-SPOKA-TCH_LRN-598-7888-LEC
2163-08997,2016-SPRI-ONLIN-E_M-538-8997-LEC,2016-SPRI-ONLIN-E_M-538-8997-LEC
2163-08995,2016-SPRI-ONLIN-E_M-438-8995-LEC,2016-SPRI-ONLIN-E_M-438-8995-LEC
2163-02895,2016-SPRI-PULLM-TCH_LRN-598-2895-LEC,2016-SPRI-PULLM-TCH_LRN-598-2895-LEC
2163-08538,2016-SPRI-PULLM-E_M-538-8538-LEC,2016-SPRI-PULLM-E_M-538-8538-LEC
2163-10091,2016-SPRI-VANCO-MKTG-800-10091-DRS,2016-SPRI-VANCO-MKTG-800-10091-DRS
2163-05284,2016-SPRI-PULLM-MKTG-800-5284-DRS,2016-SPRI-PULLM-MKTG-800-5284-DRS
2163-07929,2016-SPRI-SPOKA-NEP-499-7929-IND,2016-SPRI-SPOKA-NEP-499-7929-IND
2163-10212,2016-SPRI-SPOKA-NEP-499-10212-IND,2016-SPRI-SPOKA-NEP-499-10212-IND
2163-07947,2016-SPRI-SPOKA-NEP-551-7947-LAB,2016-SPRI-SPOKA-NEP-551-7947-LAB
2163-07946,2016-SPRI-SPOKA-NEP-551-7946-LAB,2016-SPRI-SPOKA-NEP-551-7946-LAB
2163-07945,2016-SPRI-SPOKA-NEP-551-7945-LEC,2016-SPRI-SPOKA-NEP-551-7945-LEC
2163-07944,2016-SPRI-SPOKA-NEP-551-7944-LEC,2016-SPRI-SPOKA-NEP-551-7944-LEC
2163-07914,2016-SPRI-SPOKA-NEP-702-7914-EXC,2016-SPRI-SPOKA-NEP-702-7914-EXC
2163-08006,2016-SPRI-SPOKA-H_D-204-8006-LEC,2016-SPRI-SPOKA-H_D-204-8006-LEC
2163-06466,2016-SPRI-VANCO-WOMEN_ST-204-6466-LEC,2016-SPRI-VANCO-WOMEN_ST-204-6466-LEC
2163-03838,2016-SPRI-PULLM-WOMEN_ST-204-3838-LEC,2016-SPRI-PULLM-WOMEN_ST-204-3838-LEC
2163-03836,2016-SPRI-PULLM-WOMEN_ST-204-3836-LEC,2016-SPRI-PULLM-WOMEN_ST-204-3836-LEC
2163-06465,2016-SPRI-VANCO-H_D-204-6465-LEC,2016-SPRI-VANCO-H_D-204-6465-LEC
2163-07411,2016-SPRI-ONLIN-WOMEN_ST-204-7411-LEC,2016-SPRI-ONLIN-WOMEN_ST-204-7411-LEC
2163-10174,2016-SPRI-PULLM-H_D-204-10174-LEC,2016-SPRI-PULLM-H_D-204-10174-LEC
2163-03837,2016-SPRI-PULLM-H_D-204-3837-LEC,2016-SPRI-PULLM-H_D-204-3837-LEC
2163-03835,2016-SPRI-PULLM-H_D-204-3835-LEC,2016-SPRI-PULLM-H_D-204-3835-LEC
2163-03833,2016-SPRI-PULLM-H_D-204-3833-LEC,2016-SPRI-PULLM-H_D-204-3833-LEC
2163-07410,2016-SPRI-ONLIN-H_D-204-7410-LEC,2016-SPRI-ONLIN-H_D-204-7410-LEC
2163-04493,2016-SPRI-PULLM-COM-700-4493-THE,2016-SPRI-PULLM-COM-700-4493-THE
2163-04321,2016-SPRI-PULLM-CRM_J-201-4321-LEC,2016-SPRI-PULLM-CRM_J-201-4321-LEC
2163-04320,2016-SPRI-PULLM-CRM_J-201-4320-LEC,2016-SPRI-PULLM-CRM_J-201-4320-LEC
2163-06763,2016-SPRI-VANCO-CRM_J-201-6763-LEC,2016-SPRI-VANCO-CRM_J-201-6763-LEC
2163-09171,2016-SPRI-PULLM-CRM_J-201-9171-LEC,2016-SPRI-PULLM-CRM_J-201-9171-LEC
2163-08852,2016-SPRI-ONLIN-CRM_J-201-8852-LEC,2016-SPRI-ONLIN-CRM_J-201-8852-LEC
2163-06948,2016-SPRI-VANCO-BIOLOGY-333-6948-LEC,2016-SPRI-VANCO-BIOLOGY-333-6948-LEC
2163-03144,2016-SPRI-PULLM-BIOLOGY-333-3144-LEC,2016-SPRI-PULLM-BIOLOGY-333-3144-LEC
2163-05623,2016-SPRI-PULLM-COUN_PSY-518-5623-LEC,2016-SPRI-PULLM-COUN_PSY-518-5623-LEC
2163-07134,2016-SPRI-VANCO-BIOLOGY-401-7134-LEC,2016-SPRI-VANCO-BIOLOGY-401-7134-LEC
2163-01533,2016-SPRI-TRICI-BIOLOGY-401-1533-LEC,2016-SPRI-TRICI-BIOLOGY-401-1533-LEC
2163-03160,2016-SPRI-PULLM-BIOLOGY-401-3160-LEC,2016-SPRI-PULLM-BIOLOGY-401-3160-LEC
2163-03813,2016-SPRI-PULLM-MBIOS-548-3813-LEC,2016-SPRI-PULLM-MBIOS-548-3813-LEC
2163-09769,2016-SPRI-PULLM-UNIV-104-9769-LEC,2016-SPRI-PULLM-UNIV-104-9769-LEC
2163-01960,2016-SPRI-PULLM-UNIV-104-1960-LEC,2016-SPRI-PULLM-UNIV-104-1960-LEC
2163-01959,2016-SPRI-PULLM-UNIV-104-1959-LEC,2016-SPRI-PULLM-UNIV-104-1959-LEC
2163-01952,2016-SPRI-PULLM-UNIV-104-1952-LEC,2016-SPRI-PULLM-UNIV-104-1952-LEC
2163-01951,2016-SPRI-PULLM-UNIV-104-1951-LEC,2016-SPRI-PULLM-UNIV-104-1951-LEC
2163-01950,2016-SPRI-PULLM-UNIV-104-1950-LEC,2016-SPRI-PULLM-UNIV-104-1950-LEC
2163-06501,2016-SPRI-VANCO-HBM-235-6501-LEC,2016-SPRI-VANCO-HBM-235-6501-LEC
2163-05039,2016-SPRI-PULLM-HBM-235-5039-LEC,2016-SPRI-PULLM-HBM-235-5039-LEC
2163-09645,2016-SPRI-EVERE-COM-471-9645-LEC,2016-SPRI-EVERE-COM-471-9645-LEC
2163-04481,2016-SPRI-PULLM-COM-471-4481-LEC,2016-SPRI-PULLM-COM-471-4481-LEC
2163-04479,2016-SPRI-PULLM-COM-471-4479-LEC,2016-SPRI-PULLM-COM-471-4479-LEC
2163-04482,2016-SPRI-PULLM-CES-404-4482-LEC,2016-SPRI-PULLM-CES-404-4482-LEC
2163-04480,2016-SPRI-PULLM-CES-404-4480-LEC,2016-SPRI-PULLM-CES-404-4480-LEC
2163-04765,2016-SPRI-PULLM-GEOLOGY-800-4765-DRS,2016-SPRI-PULLM-GEOLOGY-800-4765-DRS
2163-01298,2016-SPRI-TRICI-MATH-800-1298-DRS,2016-SPRI-TRICI-MATH-800-1298-DRS
2163-06521,2016-SPRI-VANCO-MATH-800-6521-DRS,2016-SPRI-VANCO-MATH-800-6521-DRS
2163-02030,2016-SPRI-PULLM-MATH-800-2030-DRS,2016-SPRI-PULLM-MATH-800-2030-DRS
2163-06706,2016-SPRI-VANCO-SOC-800-6706-DRS,2016-SPRI-VANCO-SOC-800-6706-DRS
2163-04256,2016-SPRI-PULLM-SOC-800-4256-DRS,2016-SPRI-PULLM-SOC-800-4256-DRS
2163-10098,2016-SPRI-PULLM-B_A-800-10098-DRS,2016-SPRI-PULLM-B_A-800-10098-DRS
2163-01174,2016-SPRI-TRICI-BSYSE-800-1174-DRS,2016-SPRI-TRICI-BSYSE-800-1174-DRS
2163-05093,2016-SPRI-PULLM-BSYSE-800-5093-DRS,2016-SPRI-PULLM-BSYSE-800-5093-DRS
2163-04639,2016-SPRI-PULLM-VET_CLIN-596-4639-LAB,2016-SPRI-PULLM-VET_CLIN-596-4639-LAB
2163-04638,2016-SPRI-PULLM-VET_CLIN-596-4638-LEC,2016-SPRI-PULLM-VET_CLIN-596-4638-LEC
2163-05727,2016-SPRI-PULLM-WOMEN_ST-201-5727-LEC,2016-SPRI-PULLM-WOMEN_ST-201-5727-LEC
2163-07098,2016-SPRI-VANCO-MECH-314-7098-LEC,2016-SPRI-VANCO-MECH-314-7098-LEC
2163-09918,2016-SPRI-PULLM-GEOLOGY-102-9918-LAB,2016-SPRI-PULLM-GEOLOGY-102-9918-LAB
2163-04734,2016-SPRI-PULLM-GEOLOGY-102-4734-LAB,2016-SPRI-PULLM-GEOLOGY-102-4734-LAB
2163-04733,2016-SPRI-PULLM-GEOLOGY-102-4733-LAB,2016-SPRI-PULLM-GEOLOGY-102-4733-LAB
2163-04735,2016-SPRI-PULLM-GEOLOGY-102-4735-LAB,2016-SPRI-PULLM-GEOLOGY-102-4735-LAB
2163-04732,2016-SPRI-PULLM-GEOLOGY-102-4732-LEC,2016-SPRI-PULLM-GEOLOGY-102-4732-LEC
2163-07904,2016-SPRI-SPOKA-TCH_LRN-558-7904-LEC,2016-SPRI-SPOKA-TCH_LRN-558-7904-LEC
2163-02885,2016-SPRI-PULLM-TCH_LRN-558-2885-LEC,2016-SPRI-PULLM-TCH_LRN-558-2885-LEC
2163-06568,2016-SPRI-VANCO-TCH_LRN-558-6568-LEC,2016-SPRI-VANCO-TCH_LRN-558-6568-LEC
2163-01274,2016-SPRI-TRICI-TCH_LRN-558-1274-LEC,2016-SPRI-TRICI-TCH_LRN-558-1274-LEC
2163-07881,2016-SPRI-SPOKA-TCH_LRN-546-7881-LEC,2016-SPRI-SPOKA-TCH_LRN-546-7881-LEC
2163-06693,2016-SPRI-VANCO-TCH_LRN-546-6693-LEC,2016-SPRI-VANCO-TCH_LRN-546-6693-LEC
2163-01273,2016-SPRI-TRICI-TCH_LRN-546-1273-LEC,2016-SPRI-TRICI-TCH_LRN-546-1273-LEC
2163-02883,2016-SPRI-PULLM-TCH_LRN-546-2883-LEC,2016-SPRI-PULLM-TCH_LRN-546-2883-LEC
2163-01645,2016-SPRI-TRICI-TCH_LRN-591-1645-IND,2016-SPRI-TRICI-TCH_LRN-591-1645-IND
2163-08663,2016-SPRI-PULLM-NEUROSCI-333-8663-LAB,2016-SPRI-PULLM-NEUROSCI-333-8663-LAB
2163-08472,2016-SPRI-PULLM-NEUROSCI-333-8472-LEC,2016-SPRI-PULLM-NEUROSCI-333-8472-LEC
2163-08655,2016-SPRI-PULLM-CHEM-485-8655-LEC,2016-SPRI-PULLM-CHEM-485-8655-LEC
2163-10325,2016-SPRI-PULLM-ENG_IALC-303-10325-LEC,2016-SPRI-PULLM-ENG_IALC-303-10325-LEC
2163-10328,2016-SPRI-PULLM-ENG_IALC-303-10328-LEC,2016-SPRI-PULLM-ENG_IALC-303-10328-LEC
2163-08909,2016-SPRI-SPOKA-PHARDSCI-512-8909-LEC,2016-SPRI-SPOKA-PHARDSCI-512-8909-LEC
2163-03571,2016-SPRI-PULLM-CE-539-3571-LEC,2016-SPRI-PULLM-CE-539-3571-LEC
2163-07809,2016-SPRI-SPOKA-PHARDSCI-512-7809-LEC,2016-SPRI-SPOKA-PHARDSCI-512-7809-LEC
2163-06506,2016-SPRI-VANCO-HBM-495-6506-LEC,2016-SPRI-VANCO-HBM-495-6506-LEC
2163-07637,2016-SPRI-ONLIN-HBM-495-7637-LEC,2016-SPRI-ONLIN-HBM-495-7637-LEC
2163-07636,2016-SPRI-ONLIN-HBM-495-7636-LEC,2016-SPRI-ONLIN-HBM-495-7636-LEC
2163-05058,2016-SPRI-PULLM-HBM-495-5058-LEC,2016-SPRI-PULLM-HBM-495-5058-LEC
2163-05059,2016-SPRI-PULLM-HBM-495-5059-LEC,2016-SPRI-PULLM-HBM-495-5059-LEC
2163-04486,2016-SPRI-PULLM-COM-499-4486-IND,2016-SPRI-PULLM-COM-499-4486-IND
2163-09784,2016-SPRI-VANCO-COM-499-9784-IND,2016-SPRI-VANCO-COM-499-9784-IND
2163-09541,2016-SPRI-VANCO-B_A-702-9541-EXC,2016-SPRI-VANCO-B_A-702-9541-EXC
2163-09362,2016-SPRI-ONLIN-B_A-702-9362-EXC,2016-SPRI-ONLIN-B_A-702-9362-EXC
2163-08664,2016-SPRI-ONLIN-B_A-702-8664-EXC,2016-SPRI-ONLIN-B_A-702-8664-EXC
2163-06174,2016-SPRI-PULLM-VET_MED-575-6174-LAB,2016-SPRI-PULLM-VET_MED-575-6174-LAB
2163-09308,2016-SPRI-TRICI-B_A-702-9308-EXC,2016-SPRI-TRICI-B_A-702-9308-EXC
2163-09638,2016-SPRI-EVERE-COM-101-9638-LEC,2016-SPRI-EVERE-COM-101-9638-LEC
2163-09261,2016-SPRI-VANCO-COM-101-9261-LEC,2016-SPRI-VANCO-COM-101-9261-LEC
2163-04412,2016-SPRI-PULLM-COM-101-4412-LEC,2016-SPRI-PULLM-COM-101-4412-LEC
2163-07459,2016-SPRI-ONLIN-COM-101-7459-LEC,2016-SPRI-ONLIN-COM-101-7459-LEC
2163-09554,2016-SPRI-ONLIN-COM-101-9554-LEC,2016-SPRI-ONLIN-COM-101-9554-LEC
2163-03350,2016-SPRI-PULLM-E_E-321-3350-LEC,2016-SPRI-PULLM-E_E-321-3350-LEC
2163-03360,2016-SPRI-PULLM-E_E-352-3360-LAB,2016-SPRI-PULLM-E_E-352-3360-LAB
2163-03359,2016-SPRI-PULLM-E_E-352-3359-LAB,2016-SPRI-PULLM-E_E-352-3359-LAB
2163-03358,2016-SPRI-PULLM-E_E-352-3358-LAB,2016-SPRI-PULLM-E_E-352-3358-LAB
2163-03357,2016-SPRI-PULLM-E_E-352-3357-LAB,2016-SPRI-PULLM-E_E-352-3357-LAB
2163-03356,2016-SPRI-PULLM-E_E-352-3356-LEC,2016-SPRI-PULLM-E_E-352-3356-LEC
2163-09511,2016-SPRI-TRICI-HBM-494-9511-LEC,2016-SPRI-TRICI-HBM-494-9511-LEC
2163-10055,2016-SPRI-EVERE-HBM-494-10055-LEC,2016-SPRI-EVERE-HBM-494-10055-LEC
2163-07449,2016-SPRI-ONLIN-HBM-494-7449-LEC,2016-SPRI-ONLIN-HBM-494-7449-LEC
2163-05057,2016-SPRI-PULLM-HBM-494-5057-LEC,2016-SPRI-PULLM-HBM-494-5057-LEC
2163-01422,2016-SPRI-TRICI-BIOLOGY-412-1422-LAB,2016-SPRI-TRICI-BIOLOGY-412-1422-LAB
2163-01421,2016-SPRI-TRICI-BIOLOGY-412-1421-LEC,2016-SPRI-TRICI-BIOLOGY-412-1421-LEC
2163-05990,2016-SPRI-PULLM-CRM_J-330-5990-LEC,2016-SPRI-PULLM-CRM_J-330-5990-LEC
2163-04331,2016-SPRI-PULLM-CRM_J-330-4331-LEC,2016-SPRI-PULLM-CRM_J-330-4331-LEC
2163-07369,2016-SPRI-ONLIN-CRM_J-330-7369-LEC,2016-SPRI-ONLIN-CRM_J-330-7369-LEC
2163-09743,2016-SPRI-EVERE-ME-401-9743-LAB,2016-SPRI-EVERE-ME-401-9743-LAB
2163-09665,2016-SPRI-EVERE-ME-401-9665-LEC,2016-SPRI-EVERE-ME-401-9665-LEC
2163-07660,2016-SPRI-ONLIN-ME-401-7660-LAB,2016-SPRI-ONLIN-ME-401-7660-LAB
2163-07659,2016-SPRI-ONLIN-ME-401-7659-LAB,2016-SPRI-ONLIN-ME-401-7659-LAB
2163-07661,2016-SPRI-ONLIN-ME-401-7661-LAB,2016-SPRI-ONLIN-ME-401-7661-LAB
2163-07658,2016-SPRI-ONLIN-ME-401-7658-LEC,2016-SPRI-ONLIN-ME-401-7658-LEC
2163-07657,2016-SPRI-ONLIN-ME-401-7657-LEC,2016-SPRI-ONLIN-ME-401-7657-LEC
2163-04034,2016-SPRI-PULLM-ME-401-4034-LAB,2016-SPRI-PULLM-ME-401-4034-LAB
2163-04033,2016-SPRI-PULLM-ME-401-4033-LAB,2016-SPRI-PULLM-ME-401-4033-LAB
2163-04032,2016-SPRI-PULLM-ME-401-4032-LAB,2016-SPRI-PULLM-ME-401-4032-LAB
2163-04031,2016-SPRI-PULLM-ME-401-4031-LAB,2016-SPRI-PULLM-ME-401-4031-LAB
2163-04030,2016-SPRI-PULLM-ME-401-4030-LEC,2016-SPRI-PULLM-ME-401-4030-LEC
2163-09644,2016-SPRI-EVERE-COMSTRAT-310-9644-LEC,2016-SPRI-EVERE-COMSTRAT-310-9644-LEC
2163-07678,2016-SPRI-ONLIN-COMSTRAT-310-7678-LEC,2016-SPRI-ONLIN-COMSTRAT-310-7678-LEC
2163-05394,2016-SPRI-PULLM-COMSTRAT-310-5394-LEC,2016-SPRI-PULLM-COMSTRAT-310-5394-LEC
2163-05393,2016-SPRI-PULLM-COMSTRAT-310-5393-LEC,2016-SPRI-PULLM-COMSTRAT-310-5393-LEC
2163-05392,2016-SPRI-PULLM-COMSTRAT-310-5392-LEC,2016-SPRI-PULLM-COMSTRAT-310-5392-LEC
2163-09643,2016-SPRI-EVERE-COMSTRAT-383-9643-LEC,2016-SPRI-EVERE-COMSTRAT-383-9643-LEC
2163-07679,2016-SPRI-ONLIN-COMSTRAT-383-7679-LEC,2016-SPRI-ONLIN-COMSTRAT-383-7679-LEC
2163-05405,2016-SPRI-PULLM-COMSTRAT-383-5405-LEC,2016-SPRI-PULLM-COMSTRAT-383-5405-LEC
2163-05404,2016-SPRI-PULLM-COMSTRAT-383-5404-LEC,2016-SPRI-PULLM-COMSTRAT-383-5404-LEC
2163-05403,2016-SPRI-PULLM-COMSTRAT-383-5403-LEC,2016-SPRI-PULLM-COMSTRAT-383-5403-LEC
2163-09252,2016-SPRI-VANCO-UNIV-101-9252-LEC,2016-SPRI-VANCO-UNIV-101-9252-LEC
2163-09027,2016-SPRI-PULLM-UNIV-101-9027-LEC,2016-SPRI-PULLM-UNIV-101-9027-LEC
2163-08422,2016-SPRI-PULLM-UNIV-101-8422-LEC,2016-SPRI-PULLM-UNIV-101-8422-LEC
2163-08533,2016-SPRI-PULLM-UNIV-101-8533-LEC,2016-SPRI-PULLM-UNIV-101-8533-LEC
2163-08532,2016-SPRI-PULLM-UNIV-101-8532-LEC,2016-SPRI-PULLM-UNIV-101-8532-LEC
2163-08531,2016-SPRI-PULLM-UNIV-101-8531-LEC,2016-SPRI-PULLM-UNIV-101-8531-LEC
2163-08530,2016-SPRI-PULLM-UNIV-101-8530-LEC,2016-SPRI-PULLM-UNIV-101-8530-LEC
2163-06193,2016-SPRI-PULLM-UNIV-304-6193-LEC,2016-SPRI-PULLM-UNIV-304-6193-LEC
2163-08529,2016-SPRI-PULLM-UNIV-101-8529-LEC,2016-SPRI-PULLM-UNIV-101-8529-LEC
2163-08528,2016-SPRI-PULLM-UNIV-101-8528-LEC,2016-SPRI-PULLM-UNIV-101-8528-LEC
2163-01516,2016-SPRI-TRICI-GEOLOGY-303-1516-LEC,2016-SPRI-TRICI-GEOLOGY-303-1516-LEC
2163-04742,2016-SPRI-PULLM-GEOLOGY-303-4742-LEC,2016-SPRI-PULLM-GEOLOGY-303-4742-LEC
2163-10200,2016-SPRI-EVERE-ENGLISH-402-10200-LEC,2016-SPRI-EVERE-ENGLISH-402-10200-LEC
2163-06730,2016-SPRI-VANCO-ENGLISH-402-6730-LEC,2016-SPRI-VANCO-ENGLISH-402-6730-LEC
2163-06729,2016-SPRI-VANCO-ENGLISH-402-6729-LEC,2016-SPRI-VANCO-ENGLISH-402-6729-LEC
2163-06728,2016-SPRI-VANCO-ENGLISH-402-6728-LEC,2016-SPRI-VANCO-ENGLISH-402-6728-LEC
2163-06727,2016-SPRI-VANCO-ENGLISH-402-6727-LEC,2016-SPRI-VANCO-ENGLISH-402-6727-LEC
2163-06726,2016-SPRI-VANCO-ENGLISH-402-6726-LEC,2016-SPRI-VANCO-ENGLISH-402-6726-LEC
2163-06725,2016-SPRI-VANCO-ENGLISH-402-6725-LEC,2016-SPRI-VANCO-ENGLISH-402-6725-LEC
2163-09237,2016-SPRI-VANCO-ENGLISH-402-9237-LEC,2016-SPRI-VANCO-ENGLISH-402-9237-LEC
2163-10036,2016-SPRI-TRICI-ENGLISH-402-10036-LEC,2016-SPRI-TRICI-ENGLISH-402-10036-LEC
2163-09330,2016-SPRI-TRICI-ENGLISH-402-9330-LEC,2016-SPRI-TRICI-ENGLISH-402-9330-LEC
2163-01434,2016-SPRI-TRICI-ENGLISH-402-1434-LEC,2016-SPRI-TRICI-ENGLISH-402-1434-LEC
2163-01433,2016-SPRI-TRICI-ENGLISH-402-1433-LEC,2016-SPRI-TRICI-ENGLISH-402-1433-LEC
2163-06397,2016-SPRI-PULLM-ENGLISH-402-6397-LEC,2016-SPRI-PULLM-ENGLISH-402-6397-LEC
2163-02221,2016-SPRI-PULLM-ENGLISH-402-2221-LEC,2016-SPRI-PULLM-ENGLISH-402-2221-LEC
2163-02220,2016-SPRI-PULLM-ENGLISH-402-2220-LEC,2016-SPRI-PULLM-ENGLISH-402-2220-LEC
2163-02219,2016-SPRI-PULLM-ENGLISH-402-2219-LEC,2016-SPRI-PULLM-ENGLISH-402-2219-LEC
2163-02218,2016-SPRI-PULLM-ENGLISH-402-2218-LEC,2016-SPRI-PULLM-ENGLISH-402-2218-LEC
